Id,Dataset,Algo,FeaturesLabels,TimeSteps,ForecastSteps,StacksAndUnits,UseRegularization,UseDropout,Splits,Epochs,Done
5006,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Season;Total;OCCUPIED,30,5,25,False,False,3,70,False
5007,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Weekday;Season;Total;OCCUPIED,30,5,25,False,False,3,70,False
5009,building0;building1;building2;building3;building4;building5,std,Meter1;Meter2;Meter3;Meter4;Meter5;Meter6;Meter7;Meter8;Meter9;OCCUPIED,30,5,25,False,False,3,70,False
5010,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Meter1;Meter2;Meter3;Meter4;Meter5;Meter6;Meter7;Meter8;Meter9;OCCUPIED,30,5,25,False,False,3,70,False
5011,building0;building1;building2;building3;building4;building5,std,Weekday;Meter1;Meter2;Meter3;Meter4;Meter5;Meter6;Meter7;Meter8;Meter9;OCCUPIED,30,5,25,False,False,3,70,False
5012,building0;building1;building2;building3;building4;building5,std,Season;Meter1;Meter2;Meter3;Meter4;Meter5;Meter6;Meter7;Meter8;Meter9;OCCUPIED,30,5,25,False,False,3,70,False
5013,building0;building1;building2;building3;building4;building5,std,Weekday;Season;Meter1;Meter2;Meter3;Meter4;Meter5;Meter6;Meter7;Meter8;Meter9;OCCUPIED,30,5,25,False,False,3,70,False
5014,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Weekday;Meter1;Meter2;Meter3;Meter4;Meter5;Meter6;Meter7;Meter8;Meter9;OCCUPIED,30,5,25,False,False,3,70,False
5015,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Season;Meter1;Meter2;Meter3;Meter4;Meter5;Meter6;Meter7;Meter8;Meter9;OCCUPIED,30,5,25,False,False,3,70,False
5016,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Weekday;Season;Meter1;Meter2;Meter3;Meter4;Meter5;Meter6;Meter7;Meter8;Meter9;OCCUPIED,30,5,25,False,False,3,70,False
5034,building0;building1;building2;building3;building4;building5,std,Total;OCCUPIED,30,5,100,False,False,3,70,False
5035,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Total;OCCUPIED,30,5,100,False,False,3,70,False
5036,building0;building1;building2;building3;building4;building5,std,Weekday;Total;OCCUPIED,30,5,100,False,False,3,70,False
5037,building0;building1;building2;building3;building4;building5,std,Season;Total;OCCUPIED,30,5,100,False,False,3,70,False
5038,building0;building1;building2;building3;building4;building5,std,Weekday;Season;Total;OCCUPIED,30,5,100,False,False,3,70,False
5039,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Weekday;Total;OCCUPIED,30,5,100,False,False,3,70,False
5040,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Season;Total;OCCUPIED,30,5,100,False,False,3,70,False
5041,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Weekday;Season;Total;OCCUPIED,30,5,100,False,False,3,70,False
5042,building0;building1;building2;building3;building4;building5,std,Meter1;Meter2;Meter3;Meter4;Meter5;Meter6;Meter7;Meter8;Meter9;OCCUPIED,30,5,100,False,False,3,70,False
5043,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Meter1;Meter2;Meter3;Meter4;Meter5;Meter6;Meter7;Meter8;Meter9;OCCUPIED,30,5,100,False,False,3,70,False
5044,building0;building1;building2;building3;building4;building5,std,Weekday;Meter1;Meter2;Meter3;Meter4;Meter5;Meter6;Meter7;Meter8;Meter9;OCCUPIED,30,5,100,False,False,3,70,False
5045,building0;building1;building2;building3;building4;building5,std,Season;Meter1;Meter2;Meter3;Meter4;Meter5;Meter6;Meter7;Meter8;Meter9;OCCUPIED,30,5,100,False,False,3,70,False
5046,building0;building1;building2;building3;building4;building5,std,Weekday;Season;Meter1;Meter2;Meter3;Meter4;Meter5;Meter6;Meter7;Meter8;Meter9;OCCUPIED,30,5,100,False,False,3,70,False
5047,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Weekday;Meter1;Meter2;Meter3;Meter4;Meter5;Meter6;Meter7;Meter8;Meter9;OCCUPIED,30,5,100,False,False,3,70,False
5048,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Season;Meter1;Meter2;Meter3;Meter4;Meter5;Meter6;Meter7;Meter8;Meter9;OCCUPIED,30,5,100,False,False,3,70,False
5049,building0;building1;building2;building3;building4;building5,std,MinuteTimeStamp;Weekday;Season;Meter1;Meter2;Meter3;Meter4;Meter5;Meter6;Meter7;Meter8;Meter9;OCCUPIED,30,5,100,False,False,3,70,False



